# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:phiphi                 4:TPhi               
 2833       5.925244201642e-12       5.549644749644e-17       1.523732771587e-17 
 2834       5.901529580411e-12       5.539757585364e-17       1.517981990349e-17 
 2835       5.877744766237e-12       5.529889574968e-17       1.512342147975e-17 
 2836       5.853894145635e-12       5.520040673911e-17       1.506808375951e-17 
 2837       5.829982117698e-12       5.510210837382e-17       1.501375791509e-17 
 2838       5.806013094107e-12       5.500400020308e-17       1.496039497609e-17 
 2839       5.781991499142e-12       5.490608177351e-17       1.490794582931e-17 
 2840       5.757921769693e-12       5.480835262910e-17       1.485636121856e-17 
 2841       5.733808355273e-12       5.471081231118e-17       1.480559174460e-17 
 2842       5.709655718028e-12       5.461346035844e-17       1.475558786496e-17 
 2843       5.685468332747e-12       5.451629630692e-17       1.470629989384e-17 
 2844       5.661250686873e-12       5.441931969001e-17       1.465767800200e-17 
 2845       5.637007164552e-12       5.432253005684e-17       1.460967308372e-17 
 2846       5.612741698084e-12       5.422592702764e-17       1.456223936308e-17 
 2847       5.588458114701e-12       5.412951023868e-17       1.451533180088e-17 
 2848       5.564160252371e-12       5.403327932387e-17       1.446890522861e-17 
 2849       5.539851959816e-12       5.393723391475e-17       1.442291434829e-17 
 2850       5.515537096516e-12       5.384137364053e-17       1.437731373242e-17 
 2851       5.491219532719e-12       5.374569812802e-17       1.433205782382e-17 
 2852       5.466903149451e-12       5.365020700171e-17       1.428710093552e-17 
 2853       5.442591838528e-12       5.355489988369e-17       1.424239725068e-17 
 2854       5.418289502561e-12       5.345977639370e-17       1.419790082241e-17 
 2855       5.394000054968e-12       5.336483614909e-17       1.415356557374e-17 
 2856       5.369727419982e-12       5.327007876486e-17       1.410934529743e-17 
 2857       5.345475532663e-12       5.317550385360e-17       1.406519365590e-17 
 2858       5.321248338904e-12       5.308111102556e-17       1.402106418110e-17 
 2859       5.297049795444e-12       5.298689988859e-17       1.397691027440e-17 
 2860       5.272883869873e-12       5.289287004813e-17       1.393268520648e-17 
 2861       5.248754540645e-12       5.279902110729e-17       1.388834211719e-17 
 2862       5.224665797088e-12       5.270535266673e-17       1.384383401548e-17 
 2863       5.200621639409e-12       5.261186432476e-17       1.379911377923e-17 
 2864       5.176626078707e-12       5.251855567728e-17       1.375413415521e-17 
 2865       5.152683136982e-12       5.242542631780e-17       1.370884775888e-17 
 2866       5.128796847144e-12       5.233247583742e-17       1.366320707434e-17 
 2867       5.104971253023e-12       5.223970382483e-17       1.361716445418e-17 
 2868       5.081210409374e-12       5.214710986635e-17       1.357067211941e-17 
 2869       5.057518381896e-12       5.205469354587e-17       1.352368215927e-17 
 2870       5.033899247230e-12       5.196245444485e-17       1.347614653119e-17 
 2871       5.010357092978e-12       5.187039214238e-17       1.342801706064e-17 
 2872       4.986896017706e-12       5.177850621511e-17       1.337924544102e-17 
 2873       4.963520130956e-12       5.168679623727e-17       1.332978323354e-17 
 2874       4.940233553257e-12       5.159526178069e-17       1.327958186713e-17 
 2875       4.917040416130e-12       5.150390241475e-17       1.322859263829e-17 
 2876       4.893944862102e-12       5.141271770643e-17       1.317676671101e-17 
 2877       4.870951044713e-12       5.132170722027e-17       1.312405511663e-17 
 2878       4.848063128524e-12       5.123087051838e-17       1.307040875374e-17 
 2879       4.825285289132e-12       5.114020716044e-17       1.301577838805e-17 
 2880       4.802621713171e-12       5.104971670370e-17       1.296011465231e-17 
 2881       4.780076598330e-12       5.095939870296e-17       1.290336804614e-17 
 2882       4.757654153355e-12       5.086925271059e-17       1.284548893598e-17 
 2883       4.735358598065e-12       5.077927827652e-17       1.278642755492e-17 
 2884       4.713193809870e-12       5.068947498487e-17       1.272614701215e-17 
 2885       4.691162261360e-12       5.059984256410e-17       1.266466239364e-17 
 2886       4.669266077340e-12       5.051038077745e-17       1.260200185975e-17 
 2887       4.647507387834e-12       5.042108938628e-17       1.253819365388e-17 
 2888       4.625888328087e-12       5.033196815014e-17       1.247326610248e-17 
 2889       4.604411038568e-12       5.024301682672e-17       1.240724761518e-17 
 2890       4.583077664978e-12       5.015423517185e-17       1.234016668479e-17 
 2891       4.561890358251e-12       5.006562293953e-17       1.227205188747e-17 
 2892       4.540851274559e-12       4.997717988190e-17       1.220293188270e-17 
 2893       4.519962575320e-12       4.988890574924e-17       1.213283541344e-17 
 2894       4.499226427196e-12       4.980080028998e-17       1.206179130615e-17 
 2895       4.478645002101e-12       4.971286325069e-17       1.198982847088e-17 
 2896       4.458220477207e-12       4.962509437609e-17       1.191697590134e-17 
 2897       4.437955034943e-12       4.953749340901e-17       1.184326267498e-17 
 2898       4.417850863005e-12       4.945006009044e-17       1.176871795307e-17 
 2899       4.397910154357e-12       4.936279415950e-17       1.169337098075e-17 
 2900       4.378135107235e-12       4.927569535344e-17       1.161725108711e-17 
 2901       4.358527925154e-12       4.918876340764e-17       1.154038768529e-17 
 2902       4.339090816910e-12       4.910199805560e-17       1.146281027252e-17 
 2903       4.319825996585e-12       4.901539902895e-17       1.138454843021e-17 
 2904       4.300735683550e-12       4.892896605745e-17       1.130563182400e-17 
 2905       4.281822102473e-12       4.884269886898e-17       1.122609020388e-17 
 2906       4.263087483320e-12       4.875659718953e-17       1.114595340423e-17 
 2907       4.244534061359e-12       4.867066074322e-17       1.106525134388e-17 
 2908       4.226164077167e-12       4.858488925227e-17       1.098401402622e-17 
 2909       4.207979776633e-12       4.849928243704e-17       1.090227153926e-17 
 2910       4.189983410961e-12       4.841384001597e-17       1.082005405568e-17 
 2911       4.172177236675e-12       4.832856170562e-17       1.073739183293e-17 
 2912       4.154563515627e-12       4.824344722069e-17       1.065431521330e-17 
 2913       4.137144514993e-12       4.815849627393e-17       1.057085462398e-17 
 2914       4.119922507288e-12       4.807370857623e-17       1.048704057716e-17 
 2915       4.102899770361e-12       4.798908383657e-17       1.040290367006e-17 
 2916       4.086078587403e-12       4.790462176204e-17       1.031847458504e-17 
 2917       4.069461246953e-12       4.782032205781e-17       1.023378408966e-17 
 2918       4.053050042900e-12       4.773618442717e-17       1.014886303676e-17 
 2919       4.036847274487e-12       4.765220857147e-17       1.006374236453e-17 
 2920       4.020855246318e-12       4.756839419019e-17       9.978453096573e-18 
 2921       4.005076268360e-12       4.748474098086e-17       9.893026341983e-18 
 2922       3.989512655946e-12       4.740124863913e-17       9.807493295432e-18 
 2923       3.974166089079e-12       4.731791681393e-17       9.721888814379e-18 
 2924       3.959035686812e-12       4.723474497290e-17       9.636262170181e-18 
 2925       3.944119923223e-12       4.715173253629e-17       9.550666351000e-18 
 2926       3.929417267246e-12       4.706887892171e-17       9.465154489675e-18 
 2927       3.914926182657e-12       4.698618354409e-17       9.379779863839e-18 
 2928       3.900645128076e-12       4.690364581570e-17       9.294595896045e-18 
 2929       3.886572556960e-12       4.682126514617e-17       9.209656153892e-18 
 2930       3.872706917597e-12       4.673904094243e-17       9.125014350146e-18 
 2931       3.859046653106e-12       4.665697260877e-17       9.040724342861e-18 
 2932       3.845590201424e-12       4.657505954677e-17       8.956840135509e-18 
 2933       3.832335995312e-12       4.649330115538e-17       8.873415877097e-18 
 2934       3.819282462341e-12       4.641169683083e-17       8.790505862295e-18 
 2935       3.806428024892e-12       4.633024596670e-17       8.708164531557e-18 
 2936       3.793771100149e-12       4.624894795387e-17       8.626446471244e-18 
 2937       3.781310100099e-12       4.616780218054e-17       8.545406413751e-18 
 2938       3.769043431521e-12       4.608680803222e-17       8.465099237627e-18 
 2939       3.756969495984e-12       4.600596489173e-17       8.385579967700e-18 
 2940       3.745086689846e-12       4.592527213919e-17       8.306903775200e-18 
 2941       3.733393404241e-12       4.584472915203e-17       8.229125977882e-18 
 2942       3.721888025084e-12       4.576433530499e-17       8.152302040151e-18 
 2943       3.710568933057e-12       4.568408997009e-17       8.076487573185e-18 
 2944       3.699434503613e-12       4.560399251665e-17       8.001738335058e-18 
 2945       3.688483106964e-12       4.552404231129e-17       7.928110230862e-18 
 2946       3.677713108081e-12       4.544423871792e-17       7.855659312834e-18 
 2947       3.667122866688e-12       4.536458109773e-17       7.784441780476e-18 
 2948       3.656710737255e-12       4.528506880921e-17       7.714513980683e-18 
 2949       3.646475068997e-12       4.520570120810e-17       7.645932407859e-18 
 2950       3.636414205869e-12       4.512647764746e-17       7.578753704050e-18 
 2951       3.626526486557e-12       4.504739747761e-17       7.513034659058e-18 
 2952       3.616810244479e-12       4.496846004613e-17       7.448832210573e-18 
 2953       3.607263807775e-12       4.488966469789e-17       7.386203444289e-18 
 2954       3.597885499308e-12       4.481101077503e-17       7.325205594034e-18 
 2955       3.588673636654e-12       4.473249761695e-17       7.265896041889e-18 
 2956       3.579626532100e-12       4.465412456032e-17       7.208332318313e-18 
 2957       3.570742492639e-12       4.457589093905e-17       7.152572102267e-18 
 2958       3.562019819966e-12       4.449779608433e-17       7.098673221335e-18 
 2959       3.553456810471e-12       4.441983932461e-17       7.046693651853e-18 
 2960       3.545051755238e-12       4.434201998558e-17       6.996691519026e-18 
 2961       3.536802940035e-12       4.426433739019e-17       6.948725097056e-18 
 2962       3.528709102359e-12       4.418679111591e-17       6.902840767250e-18 
 2963       3.520770805023e-12       4.410938176806e-17       6.859036827053e-18 
 2964       3.512989069349e-12       4.403211021028e-17       6.817299502310e-18 
 2965       3.505364918744e-12       4.395497730766e-17       6.777614972977e-18 
 2966       3.497899378698e-12       4.387798392668e-17       6.739969373085e-18 
 2967       3.490593476790e-12       4.380113093524e-17       6.704348790700e-18 
 2968       3.483448242685e-12       4.372441920267e-17       6.670739267875e-18 
 2969       3.476464708140e-12       4.364784959970e-17       6.639126800617e-18 
 2970       3.469643907001e-12       4.357142299850e-17       6.609497338839e-18 
 2971       3.462986875211e-12       4.349514027265e-17       6.581836786323e-18 
 2972       3.456494650803e-12       4.341900229714e-17       6.556131000679e-18 
 2973       3.450168273910e-12       4.334300994841e-17       6.532365793301e-18 
 2974       3.444008786759e-12       4.326716410428e-17       6.510526929328e-18 
 2975       3.438017233680e-12       4.319146564403e-17       6.490600127601e-18 
 2976       3.432194661101e-12       4.311591544836e-17       6.472571060624e-18 
 2977       3.426542117554e-12       4.304051439938e-17       6.456425354523e-18 
 2978       3.421060653674e-12       4.296526338063e-17       6.442148589001e-18 
 2979       3.415751322202e-12       4.289016327708e-17       6.429726297303e-18 
 2980       3.410615177987e-12       4.281521497513e-17       6.419143966167e-18 
 2981       3.405653277985e-12       4.274041936261e-17       6.410387035792e-18 
 2982       3.400866681262e-12       4.266577732878e-17       6.403440899789e-18 
 2983       3.396256448997e-12       4.259128976432e-17       6.398290905143e-18 
 2984       3.391823644483e-12       4.251695756134e-17       6.394922352173e-18 
 2985       3.387569333126e-12       4.244278161341e-17       6.393320494489e-18 
 2986       3.383494582450e-12       4.236876281550e-17       6.393470538950e-18 
 2987       3.379600462095e-12       4.229490206404e-17       6.395357645628e-18 
 2988       3.375888043823e-12       4.222120025687e-17       6.398966927759e-18 
 2989       3.372358401515e-12       4.214765829328e-17       6.404283451708e-18 
